"","ID","State","Country","Address","IRR","Capex_Payback","Capex_Asset","Capex..Lifetime.Benefit","PPA.Savings...on.Rate","PPA","PPA..Lifetime.Benefit","usage","NPV_estimated_capex","NPV_estimated_PPA","X","X.1","X.2","synthetic_total","Type","weighted_sum"
"326","08526-LA - ORANGE","CA","US","1802 E KATELLA AVE, ORANGE, CA, 92867",0.186,5,1252800,"4484079.791","0.15","36044.1938","830384.4188",62.5,1040063.56,424603.9909,NA,NA,NA,956.25,"Battery",122.823529411765
"327","08526-LA - ORANGE","CA","US","1802 E KATELLA AVE, ORANGE, CA, 92867",0.186,5,1252800,"4484079.791","0.15","36044.1938","830384.4188",57.5,1040063.56,424603.9909,NA,NA,NA,956.25,"CHP",376.658823529412
"328","08526-LA - ORANGE","CA","US","1802 E KATELLA AVE, ORANGE, CA, 92867",0.186,5,1252800,"4484079.791","0.15","36044.1938","830384.4188",57.5,1040063.56,424603.9909,NA,NA,NA,956.25,"Fuel_Cell",451.990588235294
"329","05138 PHX GLENDALE AZ","AZ","US","72320 W BELL RD, GLENDALE, AZ, 85308",0.185,4.9,62640,"221157.8837","0.15","1625.15617","36920.36264",20,50445.59981,18878.64581,NA,NA,NA,47,"Solar",26.6553191489362
"330","05051-BAY-SAN MATEO (RELO FROM","CA","US","2925 S EL CAMINO REAL, SAN MATEO, CA, 94403",0.185,5,928800,"3318946.952","0.15","27503.2139","634053.8875",170,768291.2384,324213.4667,NA,NA,NA,708.75,"Solar",222.780952380952
"331","05138 PHX GLENDALE AZ","AZ","US","72320 W BELL RD, GLENDALE, AZ, 85308",0.185,4.9,62640,"221157.8837","0.15","1625.15617","36920.36264",8,50445.59981,18878.64581,NA,NA,NA,47,"Battery",15.9931914893617
"332","05051-BAY-SAN MATEO (RELO FROM","CA","US","2925 S EL CAMINO REAL, SAN MATEO, CA, 94403",0.185,5,928800,"3318946.952","0.15","27503.2139","634053.8875",47.5,768291.2384,324213.4667,NA,NA,NA,708.75,"Battery",93.3714285714286
"333","05138 PHX GLENDALE AZ","AZ","US","72320 W BELL RD, GLENDALE, AZ, 85308",0.185,4.9,62640,"221157.8837","0.15","1625.15617","36920.36264",3,50445.59981,18878.64581,NA,NA,NA,47,"CHP",19.9914893617021
"334","05051-BAY-SAN MATEO (RELO FROM","CA","US","2925 S EL CAMINO REAL, SAN MATEO, CA, 94403",0.185,5,928800,"3318946.952","0.15","27503.2139","634053.8875",42.5,768291.2384,324213.4667,NA,NA,NA,708.75,"CHP",278.47619047619
"335","05138 PHX GLENDALE AZ","AZ","US","72320 W BELL RD, GLENDALE, AZ, 85308",0.185,4.9,62640,"221157.8837","0.15","1625.15617","36920.36264",0,50445.59981,18878.64581,NA,NA,NA,47,"Fuel_Cell",0
"336","05051-BAY-SAN MATEO (RELO FROM","CA","US","2925 S EL CAMINO REAL, SAN MATEO, CA, 94403",0.185,5,928800,"3318946.952","0.15","27503.2139","634053.8875",42.5,768291.2384,324213.4667,NA,NA,NA,708.75,"Fuel_Cell",334.171428571429
"337","09966-LA - LONG BEACH","CA","US","7340 CARSON BLVD, LONG BEACH, CA, 90808",0.183,5,820800,"2890654.47","0.15","23504.65848","541378.669",150,657290.6247,276825.4537,NA,NA,NA,626.25,"Solar",196.59880239521
"338","01338-MOUNT PROSPECT","IL","US","1033 N ELMHURST RD, MOUNT PROSPECT, IL, 60056",0.183,5,1185300,"4187354.287","0.15","34805.28787","802881.0056",215,955837.6483,410540.5539,NA,NA,NA,906.25,"Solar",281.202206896552
"339","09966-LA - LONG BEACH","CA","US","7340 CARSON BLVD, LONG BEACH, CA, 90808",0.183,5,820800,"2890654.47","0.15","23504.65848","541378.669",42.5,657290.6247,276825.4537,NA,NA,NA,626.25,"Battery",83.5544910179641
"340","01338-MOUNT PROSPECT","IL","US","1033 N ELMHURST RD, MOUNT PROSPECT, IL, 60056",0.183,5,1185300,"4187354.287","0.15","34805.28787","802881.0056",57.5,955837.6483,410540.5539,NA,NA,NA,906.25,"Battery",112.807862068966
"341","09966-LA - LONG BEACH","CA","US","7340 CARSON BLVD, LONG BEACH, CA, 90808",0.183,5,820800,"2890654.47","0.15","23504.65848","541378.669",37.5,657290.6247,276825.4537,NA,NA,NA,626.25,"CHP",245.748502994012
"342","01338-MOUNT PROSPECT","IL","US","1033 N ELMHURST RD, MOUNT PROSPECT, IL, 60056",0.183,5,1185300,"4187354.287","0.15","34805.28787","802881.0056",55,955837.6483,410540.5539,NA,NA,NA,906.25,"CHP",359.67724137931
"343","09966-LA - LONG BEACH","CA","US","7340 CARSON BLVD, LONG BEACH, CA, 90808",0.183,5,820800,"2890654.47","0.15","23504.65848","541378.669",37.5,657290.6247,276825.4537,NA,NA,NA,626.25,"Fuel_Cell",294.898203592814
"344","01338-MOUNT PROSPECT","IL","US","1033 N ELMHURST RD, MOUNT PROSPECT, IL, 60056",0.183,5,1185300,"4187354.287","0.15","34805.28787","802881.0056",55,955837.6483,410540.5539,NA,NA,NA,906.25,"Fuel_Cell",431.612689655172
"345","04735-LA - FOOTHILL RANCH","CA","US","26752 PORTOLA PKWY, FOOTHILL RANCH, CA, 92610",0.182,5.1,869400,"3055367.109","0.15","24653.27147","567924.4082",160,692913.8379,290399.1993,NA,NA,NA,663.75,"Solar",209.572881355932
"346","04706-LA - BUENA PARK","CA","US","8341 LA PALMA AVE, BUENA PARK, CA, 90620",0.182,5.1,861300,"3020507.125","0.15","24421.59202","562881.4739",155,683188.7343,287820.5742,NA,NA,NA,658.75,"Solar",202.658823529412
"347","04735-LA - FOOTHILL RANCH","CA","US","26752 PORTOLA PKWY, FOOTHILL RANCH, CA, 92610",0.182,5.1,869400,"3055367.109","0.15","24653.27147","567924.4082",42.5,692913.8379,290399.1993,NA,NA,NA,663.75,"Battery",83.5016949152542
"348","04706-LA - BUENA PARK","CA","US","8341 LA PALMA AVE, BUENA PARK, CA, 90620",0.182,5.1,861300,"3020507.125","0.15","24421.59202","562881.4739",42.5,683188.7343,287820.5742,NA,NA,NA,658.75,"Battery",83.3516129032258
"349","04735-LA - FOOTHILL RANCH","CA","US","26752 PORTOLA PKWY, FOOTHILL RANCH, CA, 92610",0.182,5.1,869400,"3055367.109","0.15","24653.27147","567924.4082",40,692913.8379,290399.1993,NA,NA,NA,663.75,"CHP",261.966101694915
"350","04706-LA - BUENA PARK","CA","US","8341 LA PALMA AVE, BUENA PARK, CA, 90620",0.182,5.1,861300,"3020507.125","0.15","24421.59202","562881.4739",40,683188.7343,287820.5742,NA,NA,NA,658.75,"CHP",261.495256166983
"351","04735-LA - FOOTHILL RANCH","CA","US","26752 PORTOLA PKWY, FOOTHILL RANCH, CA, 92610",0.182,5.1,869400,"3055367.109","0.15","24653.27147","567924.4082",40,692913.8379,290399.1993,NA,NA,NA,663.75,"Fuel_Cell",314.359322033898
"352","04706-LA - BUENA PARK","CA","US","8341 LA PALMA AVE, BUENA PARK, CA, 90620",0.182,5.1,861300,"3020507.125","0.15","24421.59202","562881.4739",40,683188.7343,287820.5742,NA,NA,NA,658.75,"Fuel_Cell",313.79430740038
"353","03034-LA - ROWLAND HEIGHTS","CA","US","17584 COLIMA RD, ROWLAND HEIGHTS, CA, 91748",0.181,5.1,861300,"2998823.891","0.15","24279.4696","559599.0775",155,672101.3543,286142.1725,NA,NA,NA,658.75,"Solar",202.658823529412
"354","03034-LA - ROWLAND HEIGHTS","CA","US","17584 COLIMA RD, ROWLAND HEIGHTS, CA, 91748",0.181,5.1,861300,"2998823.891","0.15","24279.4696","559599.0775",42.5,672101.3543,286142.1725,NA,NA,NA,658.75,"Battery",83.3516129032258
"355","03034-LA - ROWLAND HEIGHTS","CA","US","17584 COLIMA RD, ROWLAND HEIGHTS, CA, 91748",0.181,5.1,861300,"2998823.891","0.15","24279.4696","559599.0775",40,672101.3543,286142.1725,NA,NA,NA,658.75,"CHP",261.495256166983
"356","03034-LA - ROWLAND HEIGHTS","CA","US","17584 COLIMA RD, ROWLAND HEIGHTS, CA, 91748",0.181,5.1,861300,"2998823.891","0.15","24279.4696","559599.0775",40,672101.3543,286142.1725,NA,NA,NA,658.75,"Fuel_Cell",313.79430740038
"357","08798-CHI - ROOSEVELT RD","IL","US","1101 S CANAL ST 002, CHICAGO, IL, 60607",0.18,5,101250,"344048.3925","0.15","2518.529504","57165.90748",32.5,74673.72546,29230.88622,NA,NA,NA,74.25,"Solar",44.3181818181818
"358","07775-RUTLAND","VT","US","324 S MAIN ST, RUTLAND, VT, 5701",0.18,5.1,72090,"250082.2822","0.15","1740.734302","39600.85126",22.5,55785.63529,20249.27143,NA,NA,NA,53.25,"Solar",30.4605633802817
"359","03849-CHI - SKOKIE","IL","US","7055 N CENTRAL AVE, SKOKIE, IL, 60077",0.18,5,75060,"254512.5343","0.15","1772.573837","40158.33405",25,55080.97492,20534.33148,NA,NA,NA,54,"Solar",34.75
"360","08798-CHI - ROOSEVELT RD","IL","US","1101 S CANAL ST 002, CHICAGO, IL, 60607",0.18,5,101250,"344048.3925","0.15","2518.529504","57165.90748",14.5,74673.72546,29230.88622,NA,NA,NA,74.25,"Battery",29.6590909090909
"361","07775-RUTLAND","VT","US","324 S MAIN ST, RUTLAND, VT, 5701",0.18,5.1,72090,"250082.2822","0.15","1740.734302","39600.85126",10.5,55785.63529,20249.27143,NA,NA,NA,53.25,"Battery",21.3223943661972
"362","03849-CHI - SKOKIE","IL","US","7055 N CENTRAL AVE, SKOKIE, IL, 60077",0.18,5,75060,"254512.5343","0.15","1772.573837","40158.33405",11,55080.97492,20534.33148,NA,NA,NA,54,"Battery",22.935
"363","08798-CHI - ROOSEVELT RD","IL","US","1101 S CANAL ST 002, CHICAGO, IL, 60607",0.18,5,101250,"344048.3925","0.15","2518.529504","57165.90748",4,74673.72546,29230.88622,NA,NA,NA,74.25,"CHP",27.2727272727273
"364","07775-RUTLAND","VT","US","324 S MAIN ST, RUTLAND, VT, 5701",0.18,5.1,72090,"250082.2822","0.15","1740.734302","39600.85126",3,55785.63529,20249.27143,NA,NA,NA,53.25,"CHP",20.3070422535211
"365","03849-CHI - SKOKIE","IL","US","7055 N CENTRAL AVE, SKOKIE, IL, 60077",0.18,5,75060,"254512.5343","0.15","1772.573837","40158.33405",2.5,55080.97492,20534.33148,NA,NA,NA,54,"CHP",17.375
"366","08798-CHI - ROOSEVELT RD","IL","US","1101 S CANAL ST 002, CHICAGO, IL, 60607",0.18,5,101250,"344048.3925","0.15","2518.529504","57165.90748",0,74673.72546,29230.88622,NA,NA,NA,74.25,"Fuel_Cell",0
"367","07775-RUTLAND","VT","US","324 S MAIN ST, RUTLAND, VT, 5701",0.18,5.1,72090,"250082.2822","0.15","1740.734302","39600.85126",0,55785.63529,20249.27143,NA,NA,NA,53.25,"Fuel_Cell",0
"368","03849-CHI - SKOKIE","IL","US","7055 N CENTRAL AVE, SKOKIE, IL, 60077",0.18,5,75060,"254512.5343","0.15","1772.573837","40158.33405",0,55080.97492,20534.33148,NA,NA,NA,54,"Fuel_Cell",0
"369","09881-LA - RIVERSIDE","CA","US","10345 MAGNOLIA AVE, RIVERSIDE, CA, 92505",0.179,5.2,1647000,"5669838.273","0.15","45816.40174","1055272.33",310,1252182.48,539596.8815,NA,NA,NA,1255,"Solar",406.828685258964
"370","08733-PALM SPRINGS","CA","US","2465 E PALM CANYON BLDG 3, PALM SPRINGS, CA, 92264",0.179,5.1,148230,"503125.6353","0.15","3609.307387","81894.00933",47.5,109035.3675,41875.21154,NA,NA,NA,110,"Solar",64.0084090909091
"371","04730-LA - REDLANDS","CA","US","27534 LUGONIA AVE, REDLANDS, CA, 92374",0.179,5.2,807300,"2780745.624","0.15","22566.3827","520043.6005",145,614590.468,265916.1025,NA,NA,NA,617.5,"Solar",189.568421052632
"372","01581-PITT - WATERFRONT","PA","US","660 WATERFRONT DR E, MUNHALL, PA, 15120",0.179,5.1,72090,"247506.1841","0.15","1768.153388","40234.3842",22.5,54468.38812,20573.21852,NA,NA,NA,53.25,"Solar",30.4605633802817
"373","09881-LA - RIVERSIDE","CA","US","10345 MAGNOLIA AVE, RIVERSIDE, CA, 92505",0.179,5.2,1647000,"5669838.273","0.15","45816.40174","1055272.33",80,1252182.48,539596.8815,NA,NA,NA,1255,"Battery",157.482071713147
"374","08733-PALM SPRINGS","CA","US","2465 E PALM CANYON BLDG 3, PALM SPRINGS, CA, 92264",0.179,5.1,148230,"503125.6353","0.15","3609.307387","81894.00933",20,109035.3675,41875.21154,NA,NA,NA,110,"Battery",40.4263636363636
"375","04730-LA - REDLANDS","CA","US","27534 LUGONIA AVE, REDLANDS, CA, 92374",0.179,5.2,807300,"2780745.624","0.15","22566.3827","520043.6005",40,614590.468,265916.1025,NA,NA,NA,617.5,"Battery",78.4421052631579
"376","01581-PITT - WATERFRONT","PA","US","660 WATERFRONT DR E, MUNHALL, PA, 15120",0.179,5.1,72090,"247506.1841","0.15","1768.153388","40234.3842",10.5,54468.38812,20573.21852,NA,NA,NA,53.25,"Battery",21.3223943661972
"377","09881-LA - RIVERSIDE","CA","US","10345 MAGNOLIA AVE, RIVERSIDE, CA, 92505",0.179,5.2,1647000,"5669838.273","0.15","45816.40174","1055272.33",75,1252182.48,539596.8815,NA,NA,NA,1255,"CHP",492.131474103586
"378","08733-PALM SPRINGS","CA","US","2465 E PALM CANYON BLDG 3, PALM SPRINGS, CA, 92264",0.179,5.1,148230,"503125.6353","0.15","3609.307387","81894.00933",6.5,109035.3675,41875.21154,NA,NA,NA,110,"CHP",43.7952272727273
"379","04730-LA - REDLANDS","CA","US","27534 LUGONIA AVE, REDLANDS, CA, 92374",0.179,5.2,807300,"2780745.624","0.15","22566.3827","520043.6005",37.5,614590.468,265916.1025,NA,NA,NA,617.5,"CHP",245.131578947368
"380","01581-PITT - WATERFRONT","PA","US","660 WATERFRONT DR E, MUNHALL, PA, 15120",0.179,5.1,72090,"247506.1841","0.15","1768.153388","40234.3842",3,54468.38812,20573.21852,NA,NA,NA,53.25,"CHP",20.3070422535211
"381","09881-LA - RIVERSIDE","CA","US","10345 MAGNOLIA AVE, RIVERSIDE, CA, 92505",0.179,5.2,1647000,"5669838.273","0.15","45816.40174","1055272.33",75,1252182.48,539596.8815,NA,NA,NA,1255,"Fuel_Cell",590.557768924303
"382","08733-PALM SPRINGS","CA","US","2465 E PALM CANYON BLDG 3, PALM SPRINGS, CA, 92264",0.179,5.1,148230,"503125.6353","0.15","3609.307387","81894.00933",0,109035.3675,41875.21154,NA,NA,NA,110,"Fuel_Cell",0
"383","04730-LA - REDLANDS","CA","US","27534 LUGONIA AVE, REDLANDS, CA, 92374",0.179,5.2,807300,"2780745.624","0.15","22566.3827","520043.6005",37.5,614590.468,265916.1025,NA,NA,NA,617.5,"Fuel_Cell",294.157894736842
"384","01581-PITT - WATERFRONT","PA","US","660 WATERFRONT DR E, MUNHALL, PA, 15120",0.179,5.1,72090,"247506.1841","0.15","1768.153388","40234.3842",0,54468.38812,20573.21852,NA,NA,NA,53.25,"Fuel_Cell",0
"385","01298 - CHEVY CHASE METRO","MD","US","4350 JENIFER ST NW, WASHINGTON, DC, 20015",0.178,5.2,569700,"1994667.354","0.15","17404.14366","402084.0017",95,450241.7282,205599.32,NA,NA,NA,438.75,"Solar",123.353846153846
"386","01298 - CHEVY CHASE METRO","MD","US","4350 JENIFER ST NW, WASHINGTON, DC, 20015",0.178,5.2,569700,"1994667.354","0.15","17404.14366","402084.0017",27.5,450241.7282,205599.32,NA,NA,NA,438.75,"Battery",53.5615384615385
"387","01298 - CHEVY CHASE METRO","MD","US","4350 JENIFER ST NW, WASHINGTON, DC, 20015",0.178,5.2,569700,"1994667.354","0.15","17404.14366","402084.0017",27.5,450241.7282,205599.32,NA,NA,NA,438.75,"CHP",178.538461538462
"388","01298 - CHEVY CHASE METRO","MD","US","4350 JENIFER ST NW, WASHINGTON, DC, 20015",0.178,5.2,569700,"1994667.354","0.15","17404.14366","402084.0017",27.5,450241.7282,205599.32,NA,NA,NA,438.75,"Fuel_Cell",214.246153846154
"389","05740-RIO GRANDE","null","US","3201 ROUTE 9 S, RIO GRANDE, NJ, 8242",0.176,5.3,59400,"209504.7955","0.15","1460.8838","33161.8402",20,47726.9767,16956.78457,NA,NA,NA,43.75,"Solar",27.1542857142857
"390","03862-BUFF - CHEEKTOWAGA","NY","US","1740 WALDEN AVE STE 200, CHEEKTOWAGA, NY, 14225",0.176,5.2,302940,"1017220.364","0.15","7352.711728","167785.3473",95,217199.6082,85794.39408,NA,NA,NA,227.5,"Solar",126.502417582418
"391","05740-RIO GRANDE","null","US","3201 ROUTE 9 S, RIO GRANDE, NJ, 8242",0.176,5.3,59400,"209504.7955","0.15","1460.8838","33161.8402",7.5,47726.9767,16956.78457,NA,NA,NA,43.75,"Battery",15.2742857142857
"392","03862-BUFF - CHEEKTOWAGA","NY","US","1740 WALDEN AVE STE 200, CHEEKTOWAGA, NY, 14225",0.176,5.2,302940,"1017220.364","0.15","7352.711728","167785.3473",40,217199.6082,85794.39408,NA,NA,NA,227.5,"Battery",79.8962637362637
"393","05740-RIO GRANDE","null","US","3201 ROUTE 9 S, RIO GRANDE, NJ, 8242",0.176,5.3,59400,"209504.7955","0.15","1460.8838","33161.8402",2.5,47726.9767,16956.78457,NA,NA,NA,43.75,"CHP",16.9714285714286
"394","03862-BUFF - CHEEKTOWAGA","NY","US","1740 WALDEN AVE STE 200, CHEEKTOWAGA, NY, 14225",0.176,5.2,302940,"1017220.364","0.15","7352.711728","167785.3473",14.5,217199.6082,85794.39408,NA,NA,NA,227.5,"CHP",96.5413186813187
"395","05740-RIO GRANDE","null","US","3201 ROUTE 9 S, RIO GRANDE, NJ, 8242",0.176,5.3,59400,"209504.7955","0.15","1460.8838","33161.8402",0,47726.9767,16956.78457,NA,NA,NA,43.75,"Fuel_Cell",0
"396","03862-BUFF - CHEEKTOWAGA","NY","US","1740 WALDEN AVE STE 200, CHEEKTOWAGA, NY, 14225",0.176,5.2,302940,"1017220.364","0.15","7352.711728","167785.3473",0,217199.6082,85794.39408,NA,NA,NA,227.5,"Fuel_Cell",0
"397","ATHENS GA","GA","US","196 ALPS RD, ATHENS, GA, 30606",0.175,5.3,179550,"598916.2455","0.15","4213.677365","95645.97474",57.5,126696.387,48907.06241,NA,NA,NA,132.5,"Solar",77.9179245283019
"398","02057-SANTA FE","NM","US","3549 ZAFARANO DR, SANTA FE, NM, 87505",0.175,5.3,936900,"3169462.283","0.15","25121.60073","579135.852",175,683754.6076,296131.9944,NA,NA,NA,713.75,"Solar",229.712784588441
"399","ATHENS GA","GA","US","196 ALPS RD, ATHENS, GA, 30606",0.175,5.3,179550,"598916.2455","0.15","4213.677365","95645.97474",25,126696.387,48907.06241,NA,NA,NA,132.5,"Battery",50.8160377358491
"400","02057-SANTA FE","NM","US","3549 ZAFARANO DR, SANTA FE, NM, 87505",0.175,5.3,936900,"3169462.283","0.15","25121.60073","579135.852",47.5,683754.6076,296131.9944,NA,NA,NA,713.75,"Battery",93.5259194395797
"401","ATHENS GA","GA","US","196 ALPS RD, ATHENS, GA, 30606",0.175,5.3,179550,"598916.2455","0.15","4213.677365","95645.97474",7.5,126696.387,48907.06241,NA,NA,NA,132.5,"CHP",50.8160377358491
"402","02057-SANTA FE","NM","US","3549 ZAFARANO DR, SANTA FE, NM, 87505",0.175,5.3,936900,"3169462.283","0.15","25121.60073","579135.852",42.5,683754.6076,296131.9944,NA,NA,NA,713.75,"CHP",278.936952714536
"403","ATHENS GA","GA","US","196 ALPS RD, ATHENS, GA, 30606",0.175,5.3,179550,"598916.2455","0.15","4213.677365","95645.97474",0,126696.387,48907.06241,NA,NA,NA,132.5,"Fuel_Cell",0
"404","02057-SANTA FE","NM","US","3549 ZAFARANO DR, SANTA FE, NM, 87505",0.175,5.3,936900,"3169462.283","0.15","25121.60073","579135.852",42.5,683754.6076,296131.9944,NA,NA,NA,713.75,"Fuel_Cell",334.724343257443
"405","05742-PADUCAH","KY","US","5187 HINKLEVILLE RD STE A, PADUCAH, KY, 42001",0.174,5.4,459000,"1595303.528","0.15","11782.04472","269827.5957",140,356733.3273,137972.0903,NA,NA,NA,371.25,"Solar",173.090909090909
"406","04800-LA - VENTURA","CA","US","4850 TELEPHONE RD, VENTURA, CA, 93003",0.174,5.3,807300,"2709583.373","0.15","22075.37905","509096.0946",145,578202.772,260318.2678,NA,NA,NA,617.5,"Solar",189.568421052632
"407","05742-PADUCAH","KY","US","5187 HINKLEVILLE RD STE A, PADUCAH, KY, 42001",0.174,5.4,459000,"1595303.528","0.15","11782.04472","269827.5957",37.5,356733.3273,137972.0903,NA,NA,NA,371.25,"Battery",69.5454545454545
"408","04800-LA - VENTURA","CA","US","4850 TELEPHONE RD, VENTURA, CA, 93003",0.174,5.3,807300,"2709583.373","0.15","22075.37905","509096.0946",40,578202.772,260318.2678,NA,NA,NA,617.5,"Battery",78.4421052631579
"409","05742-PADUCAH","KY","US","5187 HINKLEVILLE RD STE A, PADUCAH, KY, 42001",0.174,5.4,459000,"1595303.528","0.15","11782.04472","269827.5957",35,356733.3273,137972.0903,NA,NA,NA,371.25,"CHP",216.363636363636
"410","04800-LA - VENTURA","CA","US","4850 TELEPHONE RD, VENTURA, CA, 93003",0.174,5.3,807300,"2709583.373","0.15","22075.37905","509096.0946",37.5,578202.772,260318.2678,NA,NA,NA,617.5,"CHP",245.131578947368
"411","05742-PADUCAH","KY","US","5187 HINKLEVILLE RD STE A, PADUCAH, KY, 42001",0.174,5.4,459000,"1595303.528","0.15","11782.04472","269827.5957",0,356733.3273,137972.0903,NA,NA,NA,371.25,"Fuel_Cell",0
"412","04800-LA - VENTURA","CA","US","4850 TELEPHONE RD, VENTURA, CA, 93003",0.174,5.3,807300,"2709583.373","0.15","22075.37905","509096.0946",37.5,578202.772,260318.2678,NA,NA,NA,617.5,"Fuel_Cell",294.157894736842
"413","09525-LA - CAMARILLO","CA","US","351 CARMEN DR STE A, CAMARILLO, CA, 93010",0.173,5.4,1090800,"3635959.635","0.15","29609.46206","682192.149",200,768390.6798,348828.2083,NA,NA,NA,832.5,"Solar",262.054054054054
"414","09525-LA - CAMARILLO","CA","US","351 CARMEN DR STE A, CAMARILLO, CA, 93010",0.173,5.4,1090800,"3635959.635","0.15","29609.46206","682192.149",55,768390.6798,348828.2083,NA,NA,NA,832.5,"Battery",108.097297297297
"415","09525-LA - CAMARILLO","CA","US","351 CARMEN DR STE A, CAMARILLO, CA, 93010",0.173,5.4,1090800,"3635959.635","0.15","29609.46206","682192.149",50,768390.6798,348828.2083,NA,NA,NA,832.5,"CHP",327.567567567568
"416","09525-LA - CAMARILLO","CA","US","351 CARMEN DR STE A, CAMARILLO, CA, 93010",0.173,5.4,1090800,"3635959.635","0.15","29609.46206","682192.149",50,768390.6798,348828.2083,NA,NA,NA,832.5,"Fuel_Cell",393.081081081081
"417","03740-LA - WHITTIER","CA","US","13410 WHITTIER BLVD, WHITTIER, CA, 90605",0.172,5.4,1800900,"5967413.176","0.15","48321.70826","1112124.169",355,1250442.719,568667.1737,NA,NA,NA,1366.25,"Solar",467.937419945105
"418","03740-LA - WHITTIER","CA","US","13410 WHITTIER BLVD, WHITTIER, CA, 90605",0.172,5.4,1800900,"5967413.176","0.15","48321.70826","1112124.169",87.5,1250442.719,568667.1737,NA,NA,NA,1366.25,"Battery",173.005032021958
"419","03740-LA - WHITTIER","CA","US","13410 WHITTIER BLVD, WHITTIER, CA, 90605",0.172,5.4,1800900,"5967413.176","0.15","48321.70826","1112124.169",80,1250442.719,568667.1737,NA,NA,NA,1366.25,"CHP",527.253430924062
"420","03740-LA - WHITTIER","CA","US","13410 WHITTIER BLVD, WHITTIER, CA, 90605",0.172,5.4,1800900,"5967413.176","0.15","48321.70826","1112124.169",80,1250442.719,568667.1737,NA,NA,NA,1366.25,"Fuel_Cell",632.704117108875
"421","09851-SAC - NATOMAS","CA","US","3691 TRUXEL RD, SACRAMENTO, CA, 95834",0.171,5.5,774900,"2546351.689","0.15","20378.47358","469775.4056",145,527136.8219,240212.2529,NA,NA,NA,590,"Solar",190.441525423729
"422","01235-LI-SHIRLEY","NY","US","1019 MONTAUK HWY, SHIRLEY, NY, 11967",0.171,5.4,1090800,"3603912.974","0.15","29032.64479","670412.6189",200,752004.1246,342804.9312,NA,NA,NA,832.5,"Solar",262.054054054054
"423","09851-SAC - NATOMAS","CA","US","3691 TRUXEL RD, SACRAMENTO, CA, 95834",0.171,5.5,774900,"2546351.689","0.15","20378.47358","469775.4056",40,527136.8219,240212.2529,NA,NA,NA,590,"Battery",78.8033898305085
"424","01235-LI-SHIRLEY","NY","US","1019 MONTAUK HWY, SHIRLEY, NY, 11967",0.171,5.4,1090800,"3603912.974","0.15","29032.64479","670412.6189",55,752004.1246,342804.9312,NA,NA,NA,832.5,"Battery",108.097297297297
"425","09851-SAC - NATOMAS","CA","US","3691 TRUXEL RD, SACRAMENTO, CA, 95834",0.171,5.5,774900,"2546351.689","0.15","20378.47358","469775.4056",35,527136.8219,240212.2529,NA,NA,NA,590,"CHP",229.843220338983
